query,query_sha,filename,fea1,fea2,fea3,fea4,fea5,fea6,fea7,fea8,fea9,fea10,fea11,fea12,fea13,fea14,fea15,fea16,fea17,fea18,fea19,fea20,fea21,fea22,fea23,fea24,fea25,fea26,fea27,fea28,fea29,fea30,fea31,fea32,fea33,fea34,fea35,fea36,fea37,fea38,fea39,fea40,fea41,similarity,label
A man saw dead people and talked to God after he was deprived of his senses during a government experiment.,794fe8f77cedefd2077d3d8c7bf8a94ef290b24622411171214d09cb0792538a,9.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235659,unrelated
President Trump has signed a bill lowering the age of sexual consent to 13.,7bace9490ce9923ccd476e829541bcf0f66d19676fca0c3554b02973ff0183da,0.txt,0,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.765269,hoax
President Trump has signed a bill lowering the age of sexual consent to 13.,7bace9490ce9923ccd476e829541bcf0f66d19676fca0c3554b02973ff0183da,1.txt,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.83673,unknown
President Trump has signed a bill lowering the age of sexual consent to 13.,7bace9490ce9923ccd476e829541bcf0f66d19676fca0c3554b02973ff0183da,2.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.419068,unknown
President Trump has signed a bill lowering the age of sexual consent to 13.,7bace9490ce9923ccd476e829541bcf0f66d19676fca0c3554b02973ff0183da,3.txt,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466198,unrelated
President Trump has signed a bill lowering the age of sexual consent to 13.,7bace9490ce9923ccd476e829541bcf0f66d19676fca0c3554b02973ff0183da,5.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752487,unrelated
President Trump has signed a bill lowering the age of sexual consent to 13.,7bace9490ce9923ccd476e829541bcf0f66d19676fca0c3554b02973ff0183da,6.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.313926,unrelated
President Trump has signed a bill lowering the age of sexual consent to 13.,7bace9490ce9923ccd476e829541bcf0f66d19676fca0c3554b02973ff0183da,7.txt,0,0,0,0,0,1,0,0,0,18,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,8,0.339889,unrelated
President Trump has signed a bill lowering the age of sexual consent to 13.,7bace9490ce9923ccd476e829541bcf0f66d19676fca0c3554b02973ff0183da,8.txt,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.270235,unrelated
President Trump has signed a bill lowering the age of sexual consent to 13.,7bace9490ce9923ccd476e829541bcf0f66d19676fca0c3554b02973ff0183da,9.txt,0,0,4,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0.546892,unrelated
70 per cent of the persons arrested during protests in Charlotte had out-of-state IDs.,86cde7001b028a694d39ab97010bfc72b5652303fcb2439a5e39f8cefa765f52,0.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.92772,hoax
70 per cent of the persons arrested during protests in Charlotte had out-of-state IDs.,86cde7001b028a694d39ab97010bfc72b5652303fcb2439a5e39f8cefa765f52,1.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00511093,unrelated
70 per cent of the persons arrested during protests in Charlotte had out-of-state IDs.,86cde7001b028a694d39ab97010bfc72b5652303fcb2439a5e39f8cefa765f52,2.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282852,unknown
70 per cent of the persons arrested during protests in Charlotte had out-of-state IDs.,86cde7001b028a694d39ab97010bfc72b5652303fcb2439a5e39f8cefa765f52,4.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0.408732,hoax
70 per cent of the persons arrested during protests in Charlotte had out-of-state IDs.,86cde7001b028a694d39ab97010bfc72b5652303fcb2439a5e39f8cefa765f52,5.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576,unknown
70 per cent of the persons arrested during protests in Charlotte had out-of-state IDs.,86cde7001b028a694d39ab97010bfc72b5652303fcb2439a5e39f8cefa765f52,6.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514115,unknown
70 per cent of the persons arrested during protests in Charlotte had out-of-state IDs.,86cde7001b028a694d39ab97010bfc72b5652303fcb2439a5e39f8cefa765f52,7.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44278,unknown
70 per cent of the persons arrested during protests in Charlotte had out-of-state IDs.,86cde7001b028a694d39ab97010bfc72b5652303fcb2439a5e39f8cefa765f52,8.txt,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68063,unknown
70 per cent of the persons arrested during protests in Charlotte had out-of-state IDs.,86cde7001b028a694d39ab97010bfc72b5652303fcb2439a5e39f8cefa765f52,9.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375423,unknown
President Obama took a knee during the national anthem.,b3ac7ab2322e8640163296226c80e020f560d8eaf2187e7ee34e10cae201c27f,0.txt,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70939,hoax
President Obama took a knee during the national anthem.,b3ac7ab2322e8640163296226c80e020f560d8eaf2187e7ee34e10cae201c27f,1.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.446094,fact
President Obama took a knee during the national anthem.,b3ac7ab2322e8640163296226c80e020f560d8eaf2187e7ee34e10cae201c27f,2.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.453819,fact
President Obama took a knee during the national anthem.,b3ac7ab2322e8640163296226c80e020f560d8eaf2187e7ee34e10cae201c27f,3.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363827,unknown
President Obama took a knee during the national anthem.,b3ac7ab2322e8640163296226c80e020f560d8eaf2187e7ee34e10cae201c27f,4.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400994,fact
President Obama took a knee during the national anthem.,b3ac7ab2322e8640163296226c80e020f560d8eaf2187e7ee34e10cae201c27f,5.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.227829,unknown
President Obama took a knee during the national anthem.,b3ac7ab2322e8640163296226c80e020f560d8eaf2187e7ee34e10cae201c27f,6.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241095,hoax
President Obama took a knee during the national anthem.,b3ac7ab2322e8640163296226c80e020f560d8eaf2187e7ee34e10cae201c27f,7.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429608,fact
President Obama took a knee during the national anthem.,b3ac7ab2322e8640163296226c80e020f560d8eaf2187e7ee34e10cae201c27f,8.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.665262,unknown
President Obama took a knee during the national anthem.,b3ac7ab2322e8640163296226c80e020f560d8eaf2187e7ee34e10cae201c27f,9.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648274,unknown
"A man wearing a clown costume was shot in Fort Wayne, Indiana.",b655b06af08037049f219c118288a0f492769ad9f839cfb9cbe7d4d22dc6c988,0.txt,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.771271,hoax
"A man wearing a clown costume was shot in Fort Wayne, Indiana.",b655b06af08037049f219c118288a0f492769ad9f839cfb9cbe7d4d22dc6c988,1.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000273575,unrelated
"A man wearing a clown costume was shot in Fort Wayne, Indiana.",b655b06af08037049f219c118288a0f492769ad9f839cfb9cbe7d4d22dc6c988,10.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168598,unrelated
"A man wearing a clown costume was shot in Fort Wayne, Indiana.",b655b06af08037049f219c118288a0f492769ad9f839cfb9cbe7d4d22dc6c988,2.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480664,fact
"A man wearing a clown costume was shot in Fort Wayne, Indiana.",b655b06af08037049f219c118288a0f492769ad9f839cfb9cbe7d4d22dc6c988,3.txt,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216458,hoax
Donald Trump has called global warming a hoax on multiple occasions.,d4a4aa97a314a586648c8a68081561cea20f7dbe7dfa940ee0cf388b3ac636e1,0.txt,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116324,fact
Donald Trump has called global warming a hoax on multiple occasions.,d4a4aa97a314a586648c8a68081561cea20f7dbe7dfa940ee0cf388b3ac636e1,1.txt,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.402477,fact
Donald Trump has called global warming a hoax on multiple occasions.,d4a4aa97a314a586648c8a68081561cea20f7dbe7dfa940ee0cf388b3ac636e1,2.txt,4,0,0,0,0,10,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,2,4,4,0.317912,fact
Donald Trump has called global warming a hoax on multiple occasions.,d4a4aa97a314a586648c8a68081561cea20f7dbe7dfa940ee0cf388b3ac636e1,3.txt,16,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,2,1,0.446082,fact
Donald Trump has called global warming a hoax on multiple occasions.,d4a4aa97a314a586648c8a68081561cea20f7dbe7dfa940ee0cf388b3ac636e1,5.txt,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0.471305,fact
Donald Trump has called global warming a hoax on multiple occasions.,d4a4aa97a314a586648c8a68081561cea20f7dbe7dfa940ee0cf388b3ac636e1,6.txt,4,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,2,0.410389,fact
Donald Trump has called global warming a hoax on multiple occasions.,d4a4aa97a314a586648c8a68081561cea20f7dbe7dfa940ee0cf388b3ac636e1,7.txt,5,0,0,0,0,2,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,2,9,1,7,1,0.224777,fact
Donald Trump has called global warming a hoax on multiple occasions.,d4a4aa97a314a586648c8a68081561cea20f7dbe7dfa940ee0cf388b3ac636e1,9.txt,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885825,fact
Canadian prime minister Justin Trudeau announced a new law to arrest and fine anyone wearing clown costumes.,e9c0b0a4fd7bc2435773c971ae400cf2ecbb24ff8285715ed9ebc63b22e637a6,0.txt,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976145,hoax
Canadian prime minister Justin Trudeau announced a new law to arrest and fine anyone wearing clown costumes.,e9c0b0a4fd7bc2435773c971ae400cf2ecbb24ff8285715ed9ebc63b22e637a6,1.txt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.373917,unrelated
Canadian prime minister Justin Trudeau announced a new law to arrest and fine anyone wearing clown costumes.,e9c0b0a4fd7bc2435773c971ae400cf2ecbb24ff8285715ed9ebc63b22e637a6,2.txt,1,0,7,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.301093,unrelated
Canadian prime minister Justin Trudeau announced a new law to arrest and fine anyone wearing clown costumes.,e9c0b0a4fd7bc2435773c971ae400cf2ecbb24ff8285715ed9ebc63b22e637a6,6.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.204383,unrelated
Canadian prime minister Justin Trudeau announced a new law to arrest and fine anyone wearing clown costumes.,e9c0b0a4fd7bc2435773c971ae400cf2ecbb24ff8285715ed9ebc63b22e637a6,7.txt,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131679,unrelated
Canadian prime minister Justin Trudeau announced a new law to arrest and fine anyone wearing clown costumes.,e9c0b0a4fd7bc2435773c971ae400cf2ecbb24ff8285715ed9ebc63b22e637a6,9.txt,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0.08674,unrelated
Hillary Clinton received her questions for the first presidential debate of 2016 a week in advance.,f93fd25f63a1541c15eae4e36b31ca668b612a2c50c04dd07e8d0092c85f6eb7,0.txt,1,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.962597,hoax
Hillary Clinton received her questions for the first presidential debate of 2016 a week in advance.,f93fd25f63a1541c15eae4e36b31ca668b612a2c50c04dd07e8d0092c85f6eb7,1.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.115831,unknown
Hillary Clinton received her questions for the first presidential debate of 2016 a week in advance.,f93fd25f63a1541c15eae4e36b31ca668b612a2c50c04dd07e8d0092c85f6eb7,2.txt,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0478044,unrelated
Hillary Clinton received her questions for the first presidential debate of 2016 a week in advance.,f93fd25f63a1541c15eae4e36b31ca668b612a2c50c04dd07e8d0092c85f6eb7,3.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359194,unknown
Hillary Clinton received her questions for the first presidential debate of 2016 a week in advance.,f93fd25f63a1541c15eae4e36b31ca668b612a2c50c04dd07e8d0092c85f6eb7,4.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.311491,unknown
Hillary Clinton received her questions for the first presidential debate of 2016 a week in advance.,f93fd25f63a1541c15eae4e36b31ca668b612a2c50c04dd07e8d0092c85f6eb7,6.txt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.140251,unknown
Hillary Clinton received her questions for the first presidential debate of 2016 a week in advance.,f93fd25f63a1541c15eae4e36b31ca668b612a2c50c04dd07e8d0092c85f6eb7,8.txt,0,0,2,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,2,0,0,0,0.632872,hoax
Hillary Clinton received her questions for the first presidential debate of 2016 a week in advance.,f93fd25f63a1541c15eae4e36b31ca668b612a2c50c04dd07e8d0092c85f6eb7,9.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709946,unknown
"A photograph shows Barack Obama sitting with Malcolm X and Martin Luther King, Jr.",f9d2eeb2d41e254fb568d0de31713e603161deacc0529b784a741dd89f932ed5,0.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.856632,hoax
"A photograph shows Barack Obama sitting with Malcolm X and Martin Luther King, Jr.",f9d2eeb2d41e254fb568d0de31713e603161deacc0529b784a741dd89f932ed5,1.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655248,unrelated
"A photograph shows Barack Obama sitting with Malcolm X and Martin Luther King, Jr.",f9d2eeb2d41e254fb568d0de31713e603161deacc0529b784a741dd89f932ed5,10.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.191665,unrelated
"A photograph shows Barack Obama sitting with Malcolm X and Martin Luther King, Jr.",f9d2eeb2d41e254fb568d0de31713e603161deacc0529b784a741dd89f932ed5,2.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222565,unrelated
"A photograph shows Barack Obama sitting with Malcolm X and Martin Luther King, Jr.",f9d2eeb2d41e254fb568d0de31713e603161deacc0529b784a741dd89f932ed5,3.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248728,fact
"A photograph shows Barack Obama sitting with Malcolm X and Martin Luther King, Jr.",f9d2eeb2d41e254fb568d0de31713e603161deacc0529b784a741dd89f932ed5,4.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706772,hoax
"A photograph shows Barack Obama sitting with Malcolm X and Martin Luther King, Jr.",f9d2eeb2d41e254fb568d0de31713e603161deacc0529b784a741dd89f932ed5,5.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749124,fact
"A photograph shows Barack Obama sitting with Malcolm X and Martin Luther King, Jr.",f9d2eeb2d41e254fb568d0de31713e603161deacc0529b784a741dd89f932ed5,6.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293485,unrelated
"A photograph shows Barack Obama sitting with Malcolm X and Martin Luther King, Jr.",f9d2eeb2d41e254fb568d0de31713e603161deacc0529b784a741dd89f932ed5,8.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185446,unrelated
"A photograph shows Barack Obama sitting with Malcolm X and Martin Luther King, Jr.",f9d2eeb2d41e254fb568d0de31713e603161deacc0529b784a741dd89f932ed5,9.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185446,unrelated
Over-the-counter painkiller paracetamol is contaminated with the Machupo virus and should be avoided.,fb2b7440161d0c213f2d4974fdeb4868660ea84d605ee3e76aafc160c2a888d7,0.txt,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.989344,hoax
Over-the-counter painkiller paracetamol is contaminated with the Machupo virus and should be avoided.,fb2b7440161d0c213f2d4974fdeb4868660ea84d605ee3e76aafc160c2a888d7,1.txt,6,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.926542,hoax
Over-the-counter painkiller paracetamol is contaminated with the Machupo virus and should be avoided.,fb2b7440161d0c213f2d4974fdeb4868660ea84d605ee3e76aafc160c2a888d7,3.txt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.023016,unrelated
Over-the-counter painkiller paracetamol is contaminated with the Machupo virus and should be avoided.,fb2b7440161d0c213f2d4974fdeb4868660ea84d605ee3e76aafc160c2a888d7,4.txt,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.061641,unrelated
Over-the-counter painkiller paracetamol is contaminated with the Machupo virus and should be avoided.,fb2b7440161d0c213f2d4974fdeb4868660ea84d605ee3e76aafc160c2a888d7,5.txt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.013559,unrelated
Over-the-counter painkiller paracetamol is contaminated with the Machupo virus and should be avoided.,fb2b7440161d0c213f2d4974fdeb4868660ea84d605ee3e76aafc160c2a888d7,6.txt,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,4,0.603573,hoax
Over-the-counter painkiller paracetamol is contaminated with the Machupo virus and should be avoided.,fb2b7440161d0c213f2d4974fdeb4868660ea84d605ee3e76aafc160c2a888d7,7.txt,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53327,hoax
Over-the-counter painkiller paracetamol is contaminated with the Machupo virus and should be avoided.,fb2b7440161d0c213f2d4974fdeb4868660ea84d605ee3e76aafc160c2a888d7,9.txt,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,1,0,0.068718,unrelated
A video shows Black Lives Matter protesters in Charlotte attacking and beating a homeless vet.,fb74317510048c7bcd071ad32e70625c4f680ce2a7124ce544647d32959541bf,0.txt,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.875928,hoax
A video shows Black Lives Matter protesters in Charlotte attacking and beating a homeless vet.,fb74317510048c7bcd071ad32e70625c4f680ce2a7124ce544647d32959541bf,2.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.609554,fact
A video shows Black Lives Matter protesters in Charlotte attacking and beating a homeless vet.,fb74317510048c7bcd071ad32e70625c4f680ce2a7124ce544647d32959541bf,4.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.253993,fact
A video shows Black Lives Matter protesters in Charlotte attacking and beating a homeless vet.,fb74317510048c7bcd071ad32e70625c4f680ce2a7124ce544647d32959541bf,6.txt,0,0,16,0,0,8,1,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.346423,hoax
U.S. President George Washington had wooden teeth.,ff076c0f665e4303bfd8c2eb670f2fd6788c3122ee38d4e9461b53c8183c23ce,0.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307711,unknown
U.S. President George Washington had wooden teeth.,ff076c0f665e4303bfd8c2eb670f2fd6788c3122ee38d4e9461b53c8183c23ce,2.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279418,unknown
U.S. President George Washington had wooden teeth.,ff076c0f665e4303bfd8c2eb670f2fd6788c3122ee38d4e9461b53c8183c23ce,3.txt,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605453,hoax
